          -122.20519,47.57656,0
          -122.20575,47.57656,0
          -122.20578,47.57655,0
          -122.20581,47.57655,0
          -122.20589,47.57653,0
          -122.20598,47.57648,0
          -122.20588,47.57629,0
          -122.20586,47.57624,0
          -122.20584,47.57614,0
          -122.20584,47.57609,0
          -122.20583,47.57601,0
          -122.20581,47.5744,0
          -122.20568,47.57402,0
          -122.20566,47.57398,0
          -122.20566,47.57396,0
          -122.20559,47.57363,0
          -122.20558,47.57351,0
          -122.20555,47.57338,0
          -122.20554,47.57328,0
          -122.20554,47.57316,0
          -122.20555,47.57308,0
          -122.20563,47.57285,0
          -122.20568,47.57275,0
          -122.20576,47.57265,0
          -122.20598,47.57244,0
          -122.20747,47.57154,0
          -122.20761,47.57147,0
          -122.20799,47.57124,0
          -122.20808,47.5712,0
          -122.2082,47.57113,0
          -122.20824,47.5711,0
          -122.20849,47.57097,0
          -122.20873,47.57079,0
          -122.20935,47.57015,0
          -122.20953,47.56999,0
          -122.20962,47.56994,0
          -122.2097,47.56988,0
          -122.20978,47.56984,0
          -122.20994,47.56974,0
          -122.21004,47.56964,0
          -122.21006,47.5696,0
          -122.21006,47.56958,0
          -122.21005,47.56954,0
          -122.21005,47.56944,0
          -122.21004,47.56941,0
          -122.21004,47.56934,0
          -122.21005,47.56929,0
          -122.21005,47.56926,0
          -122.21006,47.56922,0
          -122.21009,47.56918,0
          -122.2101,47.56916,0
          -122.21013,47.56913,0
          -122.21033,47.56897,0
          -122.2116,47.56805,0
          -122.21165,47.568,0
          -122.21169,47.56794,0
          -122.21171,47.56786,0
          -122.21171,47.56782,0
          -122.2117,47.56779,0
          -122.21165,47.56771,0
          -122.2116,47.56766,0
          -122.21141,47.56756,0
          -122.21137,47.56752,0
          -122.21133,47.56746,0
          -122.21131,47.56744,0
          -122.21129,47.56736,0
          -122.21128,47.56717,0
          -122.2113,47.56705,0
          -122.21132,47.56699,0
          -122.21134,47.56695,0
          -122.21137,47.56691,0
          -122.21138,47.56688,0
          -122.21147,47.56679,0
          -122.21153,47.56676,0
          -122.21162,47.56674,0
          -122.21207,47.56671,0
          -122.21221,47.56671,0
          -122.21227,47.5667,0
          -122.21241,47.56666,0
          -122.21247,47.56663,0
          -122.21249,47.56661,0
          -122.21251,47.5666,0
          -122.21253,47.56658,0
          -122.21255,47.56654,0
          -122.21255,47.56649,0
          -122.21251,47.56642,0
          -122.21247,47.56639,0
          -122.21245,47.56638,0
          -122.21243,47.56636,0
          -122.21224,47.5663,0
          -122.21222,47.56629,0
          -122.21179,47.56622,0
          -122.21172,47.5662,0
          -122.21171,47.5662,0
          -122.21165,47.56618,0
          -122.21161,47.56616,0
          -122.21158,47.56613,0
          -122.21155,47.56611,0
          -122.21153,47.56608,0
          -122.21152,47.56608,0
          -122.21151,47.56605,0
          -122.21149,47.56603,0
          -122.21147,47.56598,0
          -122.21146,47.56593,0
          -122.21146,47.56588,0
          -122.21148,47.5658,0
          -122.21157,47.5656,0
          -122.21166,47.56552,0
          -122.21184,47.56544,0
          -122.21197,47.5654,0
          -122.21232,47.56534,0
          -122.21244,47.56533,0
          -122.21276,47.56536,0
          -122.21292,47.5654,0
          -122.21304,47.56542,0
          -122.21317,47.56542,0
          -122.21327,47.56541,0
          -122.21336,47.56539,0
          -122.21344,47.56536,0
          -122.21353,47.5653,0
          -122.21357,47.56525,0
          -122.2136,47.5652,0
          -122.2136,47.56514,0
          -122.21359,47.56508,0
          -122.21357,47.56506,0
          -122.21357,47.56505,0
          -122.21347,47.56493,0
          -122.21328,47.56478,0
          -122.21317,47.56472,0
          -122.21286,47.5646,0
          -122.21274,47.56457,0
          -122.21269,47.56457,0
          -122.21259,47.56455,0
          -122.21203,47.56451,0
          -122.2119,47.56449,0
          -122.21176,47.56445,0
          -122.21173,47.56443,0
          -122.21171,47.56441,0
          -122.21165,47.5643,0
          -122.21163,47.56423,0
          -122.21162,47.56414,0
          -122.21164,47.56403,0
          -122.21169,47.56393,0
          -122.21172,47.56389,0
          -122.21181,47.56381,0
          -122.21186,47.56378,0
          -122.21207,47.56362,0
          -122.21211,47.56357,0
          -122.21215,47.5635,0
          -122.21219,47.56339,0
          -122.21219,47.56325,0
          -122.21218,47.56323,0
          -122.21218,47.56322,0
          -122.21213,47.56309,0
          -122.21211,47.56306,0
          -122.2121,47.56302,0
          -122.21204,47.56292,0
          -122.21198,47.56274,0
          -122.21198,47.5627,0
          -122.21199,47.56265,0
          -122.21204,47.56258,0
          -122.21214,47.56249,0
          -122.21226,47.56242,0
          -122.21279,47.56223,0
          -122.2129,47.56217,0
          -122.21293,47.56213,0
          -122.21296,47.56206,0
          -122.21296,47.56202,0
          -122.21291,47.56193,0
          -122.21286,47.56187,0
          -122.21264,47.56171,0
          -122.21259,47.56165,0
          -122.21259,47.56164,0
          -122.21257,47.56159,0
          -122.21257,47.56151,0
          -122.21258,47.56148,0
          -122.21262,47.56142,0
          -122.21285,47.56125,0
          -122.21296,47.56121,0
          -122.21273,47.56072,0
          -122.21261,47.56042,0
          -122.21261,47.56037,0
          -122.2126,47.56036,0
          -122.21261,47.56033,0
          -122.21261,47.5603,0
          -122.21264,47.56023,0
          -122.21269,47.56018,0
          -122.2127,47.56018,0
          -122.21272,47.56016,0
          -122.21275,47.56014,0
          -122.21282,47.56012,0
          -122.21305,47.56009,0
          -122.21327,47.56009,0
          -122.21332,47.56008,0
          -122.21342,47.56008,0
          -122.21368,47.56006,0
          -122.21385,47.56003,0
          -122.21387,47.56003,0
          -122.21393,47.56,0
          -122.214,47.55995,0
          -122.21401,47.55993,0
          -122.21406,47.55986,0
          -122.21407,47.55982,0
          -122.21407,47.55969,0
          -122.21404,47.55951,0
          -122.21397,47.55938,0
          -122.21392,47.55931,0
          -122.21387,47.55926,0
          -122.21377,47.55919,0
          -122.21365,47.55907,0
          -122.21345,47.55896,0
          -122.21337,47.55893,0
          -122.21324,47.55886,0
          -122.21318,47.55882,0
          -122.21317,47.55882,0
          -122.21312,47.55879,0
          -122.21306,47.55874,0
          -122.21305,47.55872,0
          -122.21302,47.55869,0
          -122.21296,47.55856,0
          -122.21295,47.5585,0
          -122.21294,47.55849,0
          -122.21286,47.5578,0
          -122.21286,47.5577,0
          -122.21287,47.5576,0
          -122.21291,47.55749,0
          -122.213,47.55738,0
          -122.21311,47.55732,0
          -122.21329,47.55726,0
          -122.21338,47.55724,0
          -122.21347,47.5572,0
          -122.21353,47.55716,0
          -122.21358,47.55711,0
          -122.21359,47.55707,0
          -122.21359,47.55703,0
          -122.21356,47.55695,0
          -122.21348,47.55684,0
          -122.21344,47.55681,0
          -122.2134,47.55677,0
          -122.21337,47.55672,0
          -122.21337,47.55664,0
          -122.21341,47.55658,0
          -122.21343,47.55656,0
          -122.21346,47.55654,0
          -122.21356,47.55649,0
          -122.21364,47.55647,0
          -122.2145,47.55638,0
          -122.21465,47.55633,0
          -122.21471,47.5563,0
          -122.21475,47.55627,0
          -122.21482,47.5562,0
          -122.21486,47.55614,0
          -122.21487,47.55611,0
          -122.21486,47.55607,0
          -122.21486,47.55601,0
          -122.21485,47.55598,0
          -122.21483,47.55595,0
          -122.21481,47.55593,0
          -122.2148,47.55591,0
          -122.21478,47.55589,0
          -122.21473,47.55586,0
          -122.2147,47.55585,0
          -122.21464,47.55582,0
          -122.21462,47.55582,0
          -122.21445,47.55578,0
          -122.21436,47.55578,0
          -122.21431,47.55577,0
          -122.21394,47.55577,0
          -122.2139,47.55576,0
          -122.21375,47.55576,0
          -122.21356,47.55574,0
          -122.21349,47.55572,0
          -122.21339,47.55567,0
          -122.21335,47.55564,0
          -122.21332,47.55561,0
          -122.2133,47.55553,0
          -122.2133,47.5555,0
          -122.21331,47.55547,0
          -122.21331,47.55546,0
          -122.21339,47.55535,0
          -122.21342,47.55532,0
          -122.21349,47.55523,0
          -122.21354,47.55519,0
          -122.21357,47.55513,0
          -122.2136,47.55509,0
          -122.21362,47.55502,0
          -122.21361,47.55499,0
          -122.21361,47.55496,0
          -122.21358,47.55491,0
          -122.21354,47.55487,0
          -122.2135,47.55485,0
          -122.21336,47.55481,0
          -122.21325,47.55481,0
          -122.21318,47.55482,0
          -122.21307,47.55482,0
          -122.21291,47.5548,0
          -122.21285,47.55478,0
          -122.21282,47.55476,0
          -122.21278,47.55475,0
          -122.21273,47.55471,0
          -122.21266,47.55464,0
          -122.21263,47.55455,0
          -122.21263,47.55452,0
          -122.21265,47.55443,0
          -122.21267,47.5544,0
          -122.2127,47.55437,0
          -122.21283,47.55431,0
          -122.21289,47.55429,0
          -122.21295,47.55426,0
          -122.21315,47.5542,0
          -122.21324,47.55416,0
          -122.21327,47.55413,0
          -122.2133,47.55409,0
          -122.21332,47.55403,0
          -122.2133,47.55396,0
          -122.21326,47.5539,0
          -122.21322,47.55388,0
          -122.2132,47.55386,0
          -122.21297,47.55379,0
          -122.21284,47.55377,0
          -122.21269,47.55372,0
          -122.21264,47.55368,0
          -122.21259,47.55367,0
          -122.21255,47.55333,0
          -122.21252,47.55267,0
          -122.21254,47.55252,0
          -122.21256,47.55247,0
          -122.21259,47.55244,0
          -122.21262,47.5524,0
          -122.21269,47.55235,0
          -122.21275,47.55232,0
          -122.21381,47.55221,0
          -122.21393,47.55218,0
          -122.21396,47.55216,0
          -122.21398,47.55214,0
          -122.214,47.55211,0
          -122.21402,47.55205,0
          -122.214,47.55198,0
          -122.21398,47.55195,0
          -122.21395,47.55192,0
          -122.21392,47.5519,0
          -122.21381,47.55186,0
          -122.21371,47.55184,0
          -122.2136,47.55183,0
          -122.21357,47.55182,0
          -122.21308,47.55172,0
          -122.21298,47.55169,0
          -122.21292,47.55168,0
          -122.21272,47.55157,0
          -122.21263,47.55149,0
          -122.21256,47.55136,0
          -122.21256,47.55124,0
          -122.21257,47.5512,0
          -122.2126,47.55116,0
          -122.21261,47.55113,0
          -122.21268,47.55106,0
          -122.21289,47.55091,0
          -122.21293,47.55087,0
          -122.21295,47.55084,0
          -122.21297,47.55082,0
          -122.21299,47.55075,0
          -122.21299,47.5507,0
          -122.21298,47.55067,0
          -122.21298,47.55065,0
          -122.21297,47.55062,0
          -122.21286,47.55044,0
          -122.21286,47.55043,0
          -122.21283,47.55038,0
          -122.21281,47.55033,0
          -122.2128,47.55029,0
          -122.2128,47.55019,0
          -122.21281,47.55014,0
          -122.2128,47.5501,0
          -122.2128,47.55008,0
          -122.21279,47.55007,0
          -122.21278,47.55004,0
          -122.21272,47.54994,0
          -122.21256,47.54978,0
          -122.21254,47.54975,0
          -122.21252,47.54973,0
          -122.21251,47.5497,0
          -122.21249,47.54967,0
          -122.21249,47.54963,0
          -122.21248,47.5496,0
          -122.21248,47.54955,0
          -122.21266,47.54771,0
          -122.2127,47.54751,0
          -122.21271,47.54742,0
          -122.21271,47.54728,0
          -122.2127,47.54719,0
          -122.21268,47.54712,0
          -122.21265,47.54706,0
          -122.21229,47.54675,0
          -122.21225,47.54669,0
          -122.21218,47.54654,0
          -122.21204,47.54599,0
          -122.21202,47.54587,0
          -122.21201,47.54564,0
          -122.21209,47.54508,0
          -122.21211,47.54502,0
          -122.21213,47.54498,0
          -122.2122,47.54491,0
          -122.21222,47.5449,0
          -122.21229,47.54485,0
          -122.21234,47.54483,0
          -122.21238,47.54482,0
          -122.21243,47.54482,0
          -122.21249,47.54481,0
          -122.21261,47.54481,0
          -122.21272,47.54483,0
          -122.21275,47.54483,0
          -122.214,47.54507,0
          -122.21403,47.54508,0
          -122.21441,47.54515,0
          -122.21453,47.54516,0
          -122.21472,47.54516,0
          -122.21484,47.54514,0
          -122.21492,47.5451,0
          -122.215,47.54503,0
          -122.21502,47.54498,0
          -122.21502,47.54491,0
          -122.21501,47.54488,0
          -122.21499,47.54486,0
          -122.21497,47.54483,0
          -122.21492,47.54479,0
          -122.21488,47.54477,0
          -122.21487,47.54476,0
          -122.21403,47.54434,0
          -122.21331,47.54385,0
          -122.21305,47.5437,0
          -122.21303,47.54368,0
          -122.21295,47.54363,0
          -122.21284,47.54354,0
          -122.21276,47.54342,0
          -122.21275,47.54338,0
          -122.21275,47.54329,0
          -122.21282,47.54277,0
          -122.21286,47.53971,0
          -122.21282,47.53939,0
          -122.21276,47.53912,0
          -122.21254,47.53844,0
          -122.21249,47.53819,0
          -122.21249,47.53799,0
          -122.21251,47.53783,0
          -122.21263,47.53753,0
          -122.21279,47.5372,0
          -122.2128,47.53719,0
          -122.21313,47.53662,0
          -122.21313,47.53661,0
          -122.21322,47.53645,0
          -122.21368,47.53574,0
          -122.21439,47.53498,0
          -122.21463,47.53479,0
          -122.21473,47.53473,0
          -122.21561,47.53439,0
          -122.2159,47.53424,0
          -122.21612,47.53409,0
          -122.2167,47.5336,0
          -122.21697,47.53329,0
          -122.21702,47.53322,0
          -122.21716,47.53295,0
          -122.21721,47.53287,0
          -122.21732,47.53273,0
          -122.21736,47.5327,0
          -122.2174,47.53266,0
          -122.21764,47.53248,0
          -122.21771,47.53244,0
          -122.21792,47.53228,0
          -122.21953,47.53116,0
          -122.2196,47.5311,0
          -122.22071,47.53032,0
          -122.2212,47.53,0
          -122.22131,47.52995,0
          -122.22175,47.52971,0
          -122.222,47.52953,0
          -122.2221,47.52947,0
          -122.22213,47.52944,0
          -122.22243,47.5293,0
          -122.22269,47.52924,0
          -122.22315,47.52918,0
          -122.22341,47.52913,0
          -122.22407,47.52905,0
          -122.22423,47.529,0
          -122.2243,47.52896,0
          -122.22433,47.52895,0
          -122.22522,47.52827,0
          -122.22548,47.52814,0
          -122.22591,47.52797,0
          -122.22595,47.52794,0
          -122.22602,47.5279,0
          -122.22605,47.52786,0
          -122.22609,47.52782,0
          -122.22613,47.52775,0
          -122.22613,47.52768,0
          -122.22606,47.52737,0
          -122.22598,47.52691,0
          -122.22598,47.52672,0
          -122.22599,47.52666,0
          -122.22602,47.52656,0
          -122.22608,47.52646,0
          -122.22612,47.52641,0
          -122.22627,47.52627,0
          -122.22648,47.52611,0
          -122.22655,47.52607,0
          -122.22655,47.52606,0
          -122.22672,47.52598,0
          -122.22678,47.52597,0
          -122.22684,47.52595,0
          -122.2269,47.52594,0
          -122.22702,47.52594,0
          -122.22713,47.52596,0
          -122.22719,47.52598,0
          -122.22745,47.5261,0
          -122.22768,47.52623,0
          -122.22769,47.52624,0
          -122.22811,47.52647,0
          -122.22831,47.52654,0
          -122.2286,47.52661,0
          -122.22872,47.52665,0
          -122.22908,47.52682,0
          -122.22929,47.52697,0
          -122.22941,47.52709,0
          -122.22978,47.52751,0
          -122.22996,47.52767,0
          -122.23054,47.52805,0
          -122.23135,47.52852,0
          -122.23135,47.52853,0
          -122.23287,47.52942,0
          -122.23307,47.52952,0
          -122.23334,47.52969,0
          -122.23351,47.52977,0
          -122.23377,47.52986,0
          -122.2338,47.52986,0
          -122.23407,47.5299,0
          -122.23485,47.52996,0
          -122.23513,47.53005,0
          -122.23531,47.53015,0
          -122.23558,47.53034,0
          -122.23564,47.53039,0
          -122.23566,47.5304,0
          -122.23571,47.53044,0
          -122.23582,47.53051,0
          -122.23585,47.53052,0
          -122.23586,47.53052,0
          -122.23611,47.53062,0
          -122.23632,47.53066,0
